,experiment,component,rules,clauses_per_rule,total_clauses,test_case_number,delay_ms
4257,test_30_20,test_runner,30,20,600,20,1152.0
4258,test_50_12,test_runner,50,12,600,20,1129.0
4259,test_60_10,test_runner,60,10,600,20,1093.0
4260,test_30_20,test_runner,30,20,600,21,1161.0
4261,test_50_12,test_runner,50,12,600,21,1135.0
4262,test_60_10,test_runner,60,10,600,21,1094.0
4263,test_30_20,test_runner,30,20,600,22,1157.0
4264,test_50_12,test_runner,50,12,600,22,1128.0
4265,test_60_10,test_runner,60,10,600,22,1095.0
4266,test_30_20,test_runner,30,20,600,23,1156.0
4267,test_50_12,test_runner,50,12,600,23,1142.0
4268,test_60_10,test_runner,60,10,600,23,1095.0
4269,test_30_20,test_runner,30,20,600,24,1161.0
4270,test_50_12,test_runner,50,12,600,24,1129.0
4271,test_60_10,test_runner,60,10,600,24,1084.0
4272,test_30_20,test_runner,30,20,600,25,1155.0
4273,test_50_12,test_runner,50,12,600,25,1109.0
4274,test_60_10,test_runner,60,10,600,25,1098.0
4275,test_30_20,test_runner,30,20,600,26,1153.0
4276,test_50_12,test_runner,50,12,600,26,1123.0
4277,test_60_10,test_runner,60,10,600,26,1091.0
4278,test_30_20,test_runner,30,20,600,27,1149.0
4279,test_50_12,test_runner,50,12,600,27,1184.0
4280,test_60_10,test_runner,60,10,600,27,1088.0
4281,test_30_20,test_runner,30,20,600,28,1159.0
4282,test_50_12,test_runner,50,12,600,28,1100.0
4283,test_60_10,test_runner,60,10,600,28,1094.0
4284,test_30_20,test_runner,30,20,600,29,1157.0
4285,test_50_12,test_runner,50,12,600,29,1109.0
4286,test_60_10,test_runner,60,10,600,29,1087.0
4287,test_30_20,test_runner,30,20,600,30,1162.0
4288,test_50_12,test_runner,50,12,600,30,1107.0
4289,test_60_10,test_runner,60,10,600,30,1088.0
4290,test_30_20,test_runner,30,20,600,31,1162.0
4291,test_50_12,test_runner,50,12,600,31,1149.0
4292,test_60_10,test_runner,60,10,600,31,1109.0
4293,test_30_20,test_runner,30,20,600,32,1151.0
4294,test_50_12,test_runner,50,12,600,32,1112.0
4295,test_60_10,test_runner,60,10,600,32,1096.0
4296,test_30_20,test_runner,30,20,600,33,1161.0
4297,test_50_12,test_runner,50,12,600,33,1108.0
4298,test_60_10,test_runner,60,10,600,33,1088.0
4299,test_30_20,test_runner,30,20,600,34,1172.0
4300,test_50_12,test_runner,50,12,600,34,1106.0
4301,test_60_10,test_runner,60,10,600,34,1097.0
4302,test_30_20,test_runner,30,20,600,35,1185.0
4303,test_50_12,test_runner,50,12,600,35,1102.0
4304,test_60_10,test_runner,60,10,600,35,1089.0
4305,test_30_20,test_runner,30,20,600,36,1165.0
4306,test_50_12,test_runner,50,12,600,36,1109.0
4307,test_60_10,test_runner,60,10,600,36,1094.0
4308,test_30_20,test_runner,30,20,600,37,1158.0
4309,test_50_12,test_runner,50,12,600,37,1112.0
4310,test_60_10,test_runner,60,10,600,37,1080.0
4311,test_30_20,test_runner,30,20,600,38,1155.0
4312,test_50_12,test_runner,50,12,600,38,1109.0
4313,test_60_10,test_runner,60,10,600,38,1098.0
4314,test_30_20,test_runner,30,20,600,39,1155.0
4315,test_50_12,test_runner,50,12,600,39,1117.0
4316,test_60_10,test_runner,60,10,600,39,1088.0
4317,test_30_20,test_runner,30,20,600,40,1158.0
4318,test_50_12,test_runner,50,12,600,40,1116.0
4319,test_60_10,test_runner,60,10,600,40,1089.0
4320,test_30_20,test_runner,30,20,600,41,1164.0
4321,test_50_12,test_runner,50,12,600,41,1097.0
4322,test_60_10,test_runner,60,10,600,41,1093.0
4323,test_30_20,test_runner,30,20,600,42,1161.0
4324,test_50_12,test_runner,50,12,600,42,1107.0
4325,test_60_10,test_runner,60,10,600,42,1089.0
4326,test_30_20,test_runner,30,20,600,43,1173.0
4327,test_50_12,test_runner,50,12,600,43,1112.0
4328,test_60_10,test_runner,60,10,600,43,1092.0
4329,test_30_20,test_runner,30,20,600,44,1172.0
4330,test_50_12,test_runner,50,12,600,44,1122.0
4331,test_60_10,test_runner,60,10,600,44,1091.0
4332,test_30_20,test_runner,30,20,600,45,1159.0
4333,test_50_12,test_runner,50,12,600,45,1112.0
4334,test_60_10,test_runner,60,10,600,45,1097.0
4335,test_30_20,test_runner,30,20,600,46,1157.0
4336,test_50_12,test_runner,50,12,600,46,1109.0
4337,test_60_10,test_runner,60,10,600,46,1093.0
4338,test_30_20,test_runner,30,20,600,47,1164.0
4339,test_50_12,test_runner,50,12,600,47,1105.0
4340,test_60_10,test_runner,60,10,600,47,1091.0
4341,test_30_20,test_runner,30,20,600,48,1171.0
4342,test_50_12,test_runner,50,12,600,48,1114.0
4343,test_60_10,test_runner,60,10,600,48,1089.0
4344,test_30_20,test_runner,30,20,600,49,1159.0
4345,test_50_12,test_runner,50,12,600,49,1103.0
4346,test_60_10,test_runner,60,10,600,49,1088.0
4347,test_30_20,test_runner,30,20,600,50,1166.0
4348,test_50_12,test_runner,50,12,600,50,1100.0
4349,test_60_10,test_runner,60,10,600,50,1091.0
4350,test_35_18,test_runner,35,18,630,1,2042.0
4351,test_45_14,test_runner,45,14,630,1,1832.0
4352,test_35_18,test_runner,35,18,630,2,1440.0
4353,test_45_14,test_runner,45,14,630,2,1406.0
4354,test_35_18,test_runner,35,18,630,3,1340.0
4355,test_45_14,test_runner,45,14,630,3,1407.0
4356,test_35_18,test_runner,35,18,630,4,1312.0
4357,test_45_14,test_runner,45,14,630,4,1279.0
4358,test_35_18,test_runner,35,18,630,5,1291.0
4359,test_45_14,test_runner,45,14,630,5,1266.0
4360,test_35_18,test_runner,35,18,630,6,1293.0
4361,test_45_14,test_runner,45,14,630,6,1261.0
4362,test_35_18,test_runner,35,18,630,7,1282.0
4363,test_45_14,test_runner,45,14,630,7,1257.0
4364,test_35_18,test_runner,35,18,630,8,1276.0
4365,test_45_14,test_runner,45,14,630,8,1246.0
4366,test_35_18,test_runner,35,18,630,9,1296.0
4367,test_45_14,test_runner,45,14,630,9,1251.0
4368,test_35_18,test_runner,35,18,630,10,1294.0
4369,test_45_14,test_runner,45,14,630,10,1259.0
4370,test_35_18,test_runner,35,18,630,11,1293.0
4371,test_45_14,test_runner,45,14,630,11,1260.0
4372,test_35_18,test_runner,35,18,630,12,1296.0
4373,test_45_14,test_runner,45,14,630,12,1241.0
4374,test_35_18,test_runner,35,18,630,13,1271.0
4375,test_45_14,test_runner,45,14,630,13,1235.0
4376,test_35_18,test_runner,35,18,630,14,1283.0
4377,test_45_14,test_runner,45,14,630,14,1246.0
4378,test_35_18,test_runner,35,18,630,15,1273.0
4379,test_45_14,test_runner,45,14,630,15,1235.0
4380,test_35_18,test_runner,35,18,630,16,1292.0
4381,test_45_14,test_runner,45,14,630,16,1228.0
4382,test_35_18,test_runner,35,18,630,17,1271.0
4383,test_45_14,test_runner,45,14,630,17,1228.0
4384,test_35_18,test_runner,35,18,630,18,1283.0
4385,test_45_14,test_runner,45,14,630,18,1236.0
4386,test_35_18,test_runner,35,18,630,19,1274.0
4387,test_45_14,test_runner,45,14,630,19,1228.0
4388,test_35_18,test_runner,35,18,630,20,1297.0
4389,test_45_14,test_runner,45,14,630,20,1226.0
4390,test_35_18,test_runner,35,18,630,21,1281.0
4391,test_45_14,test_runner,45,14,630,21,1228.0
4392,test_35_18,test_runner,35,18,630,22,1288.0
4393,test_45_14,test_runner,45,14,630,22,1230.0
4394,test_35_18,test_runner,35,18,630,23,1287.0
4395,test_45_14,test_runner,45,14,630,23,1244.0
4396,test_35_18,test_runner,35,18,630,24,1273.0
4397,test_45_14,test_runner,45,14,630,24,1224.0
4398,test_35_18,test_runner,35,18,630,25,1283.0
4399,test_45_14,test_runner,45,14,630,25,1235.0
4400,test_35_18,test_runner,35,18,630,26,1272.0
4401,test_45_14,test_runner,45,14,630,26,1229.0
4402,test_35_18,test_runner,35,18,630,27,1284.0
4403,test_45_14,test_runner,45,14,630,27,1230.0
4404,test_35_18,test_runner,35,18,630,28,1282.0
4405,test_45_14,test_runner,45,14,630,28,1228.0
4406,test_35_18,test_runner,35,18,630,29,1296.0
4407,test_45_14,test_runner,45,14,630,29,1233.0
4408,test_35_18,test_runner,35,18,630,30,1295.0
4409,test_45_14,test_runner,45,14,630,30,1269.0
4410,test_35_18,test_runner,35,18,630,31,1290.0
4411,test_45_14,test_runner,45,14,630,31,1247.0
4412,test_35_18,test_runner,35,18,630,32,1279.0
4413,test_45_14,test_runner,45,14,630,32,1248.0
4414,test_35_18,test_runner,35,18,630,33,1286.0
4415,test_45_14,test_runner,45,14,630,33,1236.0
4416,test_35_18,test_runner,35,18,630,34,1280.0
4417,test_45_14,test_runner,45,14,630,34,1238.0
4418,test_35_18,test_runner,35,18,630,35,1293.0
4419,test_45_14,test_runner,45,14,630,35,1249.0
4420,test_35_18,test_runner,35,18,630,36,1271.0
4421,test_45_14,test_runner,45,14,630,36,1237.0
4422,test_35_18,test_runner,35,18,630,37,1281.0
4423,test_45_14,test_runner,45,14,630,37,1245.0
4424,test_35_18,test_runner,35,18,630,38,1288.0
4425,test_45_14,test_runner,45,14,630,38,1234.0
4426,test_35_18,test_runner,35,18,630,39,1278.0
4427,test_45_14,test_runner,45,14,630,39,1236.0
4428,test_35_18,test_runner,35,18,630,40,1279.0
4429,test_45_14,test_runner,45,14,630,40,1227.0
4430,test_35_18,test_runner,35,18,630,41,1283.0
4431,test_45_14,test_runner,45,14,630,41,1228.0
4432,test_35_18,test_runner,35,18,630,42,1270.0
4433,test_45_14,test_runner,45,14,630,42,1229.0
4434,test_35_18,test_runner,35,18,630,43,1375.0
4435,test_45_14,test_runner,45,14,630,43,1229.0
4436,test_35_18,test_runner,35,18,630,44,1283.0
4437,test_45_14,test_runner,45,14,630,44,1240.0
4438,test_35_18,test_runner,35,18,630,45,1284.0
4439,test_45_14,test_runner,45,14,630,45,1224.0
4440,test_35_18,test_runner,35,18,630,46,1276.0
4441,test_45_14,test_runner,45,14,630,46,1232.0
4442,test_35_18,test_runner,35,18,630,47,1277.0
4443,test_45_14,test_runner,45,14,630,47,1230.0
4444,test_35_18,test_runner,35,18,630,48,1277.0
4445,test_45_14,test_runner,45,14,630,48,1226.0
4446,test_35_18,test_runner,35,18,630,49,1282.0
4447,test_45_14,test_runner,45,14,630,49,1224.0
4448,test_35_18,test_runner,35,18,630,50,1289.0
4449,test_45_14,test_runner,45,14,630,50,1231.0
4450,test_40_16,test_runner,40,16,640,1,2035.0
4451,test_40_16,test_runner,40,16,640,2,1510.0
4452,test_40_16,test_runner,40,16,640,3,1402.0
4453,test_40_16,test_runner,40,16,640,4,1369.0
4454,test_40_16,test_runner,40,16,640,5,1340.0
4455,test_40_16,test_runner,40,16,640,6,1348.0
4456,test_40_16,test_runner,40,16,640,7,1341.0
4457,test_40_16,test_runner,40,16,640,8,1337.0
4458,test_40_16,test_runner,40,16,640,9,1340.0
4459,test_40_16,test_runner,40,16,640,10,1347.0
4460,test_40_16,test_runner,40,16,640,11,1349.0
4461,test_40_16,test_runner,40,16,640,12,1324.0
4462,test_40_16,test_runner,40,16,640,13,1323.0
4463,test_40_16,test_runner,40,16,640,14,1331.0
4464,test_40_16,test_runner,40,16,640,15,1338.0
4465,test_40_16,test_runner,40,16,640,16,1329.0
4466,test_40_16,test_runner,40,16,640,17,1344.0
4467,test_40_16,test_runner,40,16,640,18,1334.0
4468,test_40_16,test_runner,40,16,640,19,1328.0
4469,test_40_16,test_runner,40,16,640,20,1323.0
4470,test_40_16,test_runner,40,16,640,21,1317.0
4471,test_40_16,test_runner,40,16,640,22,1321.0
4472,test_40_16,test_runner,40,16,640,23,1300.0
4473,test_40_16,test_runner,40,16,640,24,1317.0
4474,test_40_16,test_runner,40,16,640,25,1305.0
4475,test_40_16,test_runner,40,16,640,26,1315.0
4476,test_40_16,test_runner,40,16,640,27,1304.0
4477,test_40_16,test_runner,40,16,640,28,1313.0
4478,test_40_16,test_runner,40,16,640,29,1322.0
4479,test_40_16,test_runner,40,16,640,30,1336.0
4480,test_40_16,test_runner,40,16,640,31,1306.0
4481,test_40_16,test_runner,40,16,640,32,1309.0
4482,test_40_16,test_runner,40,16,640,33,1318.0
4483,test_40_16,test_runner,40,16,640,34,1307.0
4484,test_40_16,test_runner,40,16,640,35,1310.0
4485,test_40_16,test_runner,40,16,640,36,1299.0
4486,test_40_16,test_runner,40,16,640,37,1316.0
4487,test_40_16,test_runner,40,16,640,38,1304.0
4488,test_40_16,test_runner,40,16,640,39,1303.0
4489,test_40_16,test_runner,40,16,640,40,1323.0
4490,test_40_16,test_runner,40,16,640,41,1299.0
4491,test_40_16,test_runner,40,16,640,42,1311.0
4492,test_40_16,test_runner,40,16,640,43,1312.0
4493,test_40_16,test_runner,40,16,640,44,1317.0
4494,test_40_16,test_runner,40,16,640,45,1309.0
4495,test_40_16,test_runner,40,16,640,46,1310.0
4496,test_40_16,test_runner,40,16,640,47,1315.0
4497,test_40_16,test_runner,40,16,640,48,1307.0
4498,test_40_16,test_runner,40,16,640,49,1299.0
4499,test_40_16,test_runner,40,16,640,50,1295.0
4500,test_55_12,test_runner,55,12,660,1,2026.0
4501,test_55_12,test_runner,55,12,660,2,1517.0
4502,test_55_12,test_runner,55,12,660,3,1460.0
4503,test_55_12,test_runner,55,12,660,4,1395.0
4504,test_55_12,test_runner,55,12,660,5,1396.0
4505,test_55_12,test_runner,55,12,660,6,1384.0
4506,test_55_12,test_runner,55,12,660,7,1377.0
4507,test_55_12,test_runner,55,12,660,8,1382.0
4508,test_55_12,test_runner,55,12,660,9,1377.0
4509,test_55_12,test_runner,55,12,660,10,1375.0
4510,test_55_12,test_runner,55,12,660,11,1380.0
4511,test_55_12,test_runner,55,12,660,12,1383.0
4512,test_55_12,test_runner,55,12,660,13,1378.0
4513,test_55_12,test_runner,55,12,660,14,1372.0
4514,test_55_12,test_runner,55,12,660,15,1382.0
4515,test_55_12,test_runner,55,12,660,16,1364.0
4516,test_55_12,test_runner,55,12,660,17,1363.0
4517,test_55_12,test_runner,55,12,660,18,1388.0
4518,test_55_12,test_runner,55,12,660,19,1363.0
4519,test_55_12,test_runner,55,12,660,20,1363.0
4520,test_55_12,test_runner,55,12,660,21,1373.0
4521,test_55_12,test_runner,55,12,660,22,1361.0
4522,test_55_12,test_runner,55,12,660,23,1374.0
4523,test_55_12,test_runner,55,12,660,24,1369.0
4524,test_55_12,test_runner,55,12,660,25,1374.0
4525,test_55_12,test_runner,55,12,660,26,1362.0
4526,test_55_12,test_runner,55,12,660,27,1365.0
4527,test_55_12,test_runner,55,12,660,28,1382.0
4528,test_55_12,test_runner,55,12,660,29,1376.0
4529,test_55_12,test_runner,55,12,660,30,1361.0
4530,test_55_12,test_runner,55,12,660,31,1374.0
4531,test_55_12,test_runner,55,12,660,32,1375.0
4532,test_55_12,test_runner,55,12,660,33,1361.0
4533,test_55_12,test_runner,55,12,660,34,1368.0
4534,test_55_12,test_runner,55,12,660,35,1365.0
4535,test_55_12,test_runner,55,12,660,36,1369.0
4536,test_55_12,test_runner,55,12,660,37,1372.0
4537,test_55_12,test_runner,55,12,660,38,1361.0
4538,test_55_12,test_runner,55,12,660,39,1354.0
4539,test_55_12,test_runner,55,12,660,40,1355.0
4540,test_55_12,test_runner,55,12,660,41,1358.0
4541,test_55_12,test_runner,55,12,660,42,1360.0
4542,test_55_12,test_runner,55,12,660,43,1363.0
4543,test_55_12,test_runner,55,12,660,44,1360.0
4544,test_55_12,test_runner,55,12,660,45,1361.0
4545,test_55_12,test_runner,55,12,660,46,1361.0
4546,test_55_12,test_runner,55,12,660,47,1362.0
4547,test_55_12,test_runner,55,12,660,48,1370.0
4548,test_55_12,test_runner,55,12,660,49,1366.0
4549,test_55_12,test_runner,55,12,660,50,1363.0
4550,test_35_20,test_runner,35,20,700,1,2525.0
4551,test_50_14,test_runner,50,14,700,1,2241.0
4552,test_35_20,test_runner,35,20,700,2,1774.0
4553,test_50_14,test_runner,50,14,700,2,1761.0
4554,test_35_20,test_runner,35,20,700,3,1637.0
4555,test_50_14,test_runner,50,14,700,3,1702.0
4556,test_35_20,test_runner,35,20,700,4,1629.0
4557,test_50_14,test_runner,50,14,700,4,1618.0
4558,test_35_20,test_runner,35,20,700,5,1624.0
4559,test_50_14,test_runner,50,14,700,5,1645.0
4560,test_35_20,test_runner,35,20,700,6,1616.0
4561,test_50_14,test_runner,50,14,700,6,1618.0
4562,test_35_20,test_runner,35,20,700,7,1615.0
4563,test_50_14,test_runner,50,14,700,7,1618.0
4564,test_35_20,test_runner,35,20,700,8,1614.0
4565,test_50_14,test_runner,50,14,700,8,1616.0
4566,test_35_20,test_runner,35,20,700,9,1616.0
4567,test_50_14,test_runner,50,14,700,9,1615.0
4568,test_35_20,test_runner,35,20,700,10,1611.0
4569,test_50_14,test_runner,50,14,700,10,1611.0
4570,test_35_20,test_runner,35,20,700,11,1628.0
4571,test_50_14,test_runner,50,14,700,11,1592.0
4572,test_35_20,test_runner,35,20,700,12,1623.0
4573,test_50_14,test_runner,50,14,700,12,1617.0
4574,test_35_20,test_runner,35,20,700,13,1619.0
4575,test_50_14,test_runner,50,14,700,13,1592.0
4576,test_35_20,test_runner,35,20,700,14,1607.0
4577,test_50_14,test_runner,50,14,700,14,1616.0
4578,test_35_20,test_runner,35,20,700,15,1612.0
4579,test_50_14,test_runner,50,14,700,15,1603.0
4580,test_35_20,test_runner,35,20,700,16,1624.0
4581,test_50_14,test_runner,50,14,700,16,1587.0
4582,test_35_20,test_runner,35,20,700,17,1619.0
4583,test_50_14,test_runner,50,14,700,17,1577.0
4584,test_35_20,test_runner,35,20,700,18,1607.0
4585,test_50_14,test_runner,50,14,700,18,1584.0
4586,test_35_20,test_runner,35,20,700,19,1611.0
4587,test_50_14,test_runner,50,14,700,19,1589.0
4588,test_35_20,test_runner,35,20,700,20,1615.0
4589,test_50_14,test_runner,50,14,700,20,1596.0
4590,test_35_20,test_runner,35,20,700,21,1603.0
4591,test_50_14,test_runner,50,14,700,21,1597.0
4592,test_35_20,test_runner,35,20,700,22,1613.0
4593,test_50_14,test_runner,50,14,700,22,1575.0
4594,test_35_20,test_runner,35,20,700,23,1611.0
4595,test_50_14,test_runner,50,14,700,23,1574.0
4596,test_35_20,test_runner,35,20,700,24,1609.0
4597,test_50_14,test_runner,50,14,700,24,1596.0
4598,test_35_20,test_runner,35,20,700,25,1607.0
4599,test_50_14,test_runner,50,14,700,25,1612.0
4600,test_35_20,test_runner,35,20,700,26,1623.0
4601,test_50_14,test_runner,50,14,700,26,1617.0
4602,test_35_20,test_runner,35,20,700,27,1607.0
4603,test_50_14,test_runner,50,14,700,27,1592.0
4604,test_35_20,test_runner,35,20,700,28,1609.0
4605,test_50_14,test_runner,50,14,700,28,1587.0
4606,test_35_20,test_runner,35,20,700,29,1603.0
4607,test_50_14,test_runner,50,14,700,29,1588.0
4608,test_35_20,test_runner,35,20,700,30,1606.0
4609,test_50_14,test_runner,50,14,700,30,1584.0
4610,test_35_20,test_runner,35,20,700,31,1617.0
4611,test_50_14,test_runner,50,14,700,31,1586.0
4612,test_35_20,test_runner,35,20,700,32,1609.0
4613,test_50_14,test_runner,50,14,700,32,1600.0
4614,test_35_20,test_runner,35,20,700,33,1626.0
4615,test_50_14,test_runner,50,14,700,33,1585.0
4616,test_35_20,test_runner,35,20,700,34,1608.0
4617,test_50_14,test_runner,50,14,700,34,1585.0
4618,test_35_20,test_runner,35,20,700,35,1613.0
4619,test_50_14,test_runner,50,14,700,35,1584.0
4620,test_35_20,test_runner,35,20,700,36,1623.0
4621,test_50_14,test_runner,50,14,700,36,1616.0
4622,test_35_20,test_runner,35,20,700,37,1616.0
4623,test_50_14,test_runner,50,14,700,37,1599.0
4624,test_35_20,test_runner,35,20,700,38,1614.0
4625,test_50_14,test_runner,50,14,700,38,1586.0
4626,test_35_20,test_runner,35,20,700,39,1615.0
4627,test_50_14,test_runner,50,14,700,39,1575.0
4628,test_35_20,test_runner,35,20,700,40,1613.0
4629,test_50_14,test_runner,50,14,700,40,1572.0
4630,test_35_20,test_runner,35,20,700,41,1627.0
4631,test_50_14,test_runner,50,14,700,41,1591.0
4632,test_35_20,test_runner,35,20,700,42,1607.0
4633,test_50_14,test_runner,50,14,700,42,1593.0
4634,test_35_20,test_runner,35,20,700,43,1604.0
4635,test_50_14,test_runner,50,14,700,43,1605.0
4636,test_35_20,test_runner,35,20,700,44,1601.0
4637,test_50_14,test_runner,50,14,700,44,1582.0
4638,test_35_20,test_runner,35,20,700,45,1607.0
4639,test_50_14,test_runner,50,14,700,45,1589.0
4640,test_35_20,test_runner,35,20,700,46,1607.0
4641,test_50_14,test_runner,50,14,700,46,1579.0
4642,test_35_20,test_runner,35,20,700,47,1608.0
4643,test_50_14,test_runner,50,14,700,47,1599.0
4644,test_35_20,test_runner,35,20,700,48,1608.0
4645,test_50_14,test_runner,50,14,700,48,1563.0
4646,test_35_20,test_runner,35,20,700,49,1609.0
4647,test_50_14,test_runner,50,14,700,49,1595.0
4648,test_35_20,test_runner,35,20,700,50,1615.0
4649,test_50_14,test_runner,50,14,700,50,1585.0
4650,test_40_18,test_runner,40,18,720,1,2475.0
4651,test_45_16,test_runner,45,16,720,1,2323.0
4652,test_60_12,test_runner,60,12,720,1,2273.0
4653,test_40_18,test_runner,40,18,720,2,1836.0
4654,test_45_16,test_runner,45,16,720,2,1877.0
4655,test_60_12,test_runner,60,12,720,2,1847.0
4656,test_40_18,test_runner,40,18,720,3,1754.0
4657,test_45_16,test_runner,45,16,720,3,1754.0
4658,test_60_12,test_runner,60,12,720,3,1759.0
4659,test_40_18,test_runner,40,18,720,4,1740.0
4660,test_45_16,test_runner,45,16,720,4,1761.0
4661,test_60_12,test_runner,60,12,720,4,1714.0
4662,test_40_18,test_runner,40,18,720,5,1739.0
4663,test_45_16,test_runner,45,16,720,5,1751.0
4664,test_60_12,test_runner,60,12,720,5,1715.0
4665,test_40_18,test_runner,40,18,720,6,1720.0
4666,test_45_16,test_runner,45,16,720,6,1708.0
4667,test_60_12,test_runner,60,12,720,6,1704.0
4668,test_40_18,test_runner,40,18,720,7,1718.0
4669,test_45_16,test_runner,45,16,720,7,1724.0
4670,test_60_12,test_runner,60,12,720,7,1714.0
4671,test_40_18,test_runner,40,18,720,8,1730.0
4672,test_45_16,test_runner,45,16,720,8,1743.0
4673,test_60_12,test_runner,60,12,720,8,1700.0
4674,test_40_18,test_runner,40,18,720,9,1719.0
